und	486798936985055232
am	486799500892442624
ne	486799694790537216
lv	486799748838744064
ka	486799815674974209
und	486799881760407552
lo	486800040036270080
und	486800206508216320
not_ckb	486800537573023744
hr	486800632519868416
nl	486800683828408322
sd	486800864284524544
no	486800968713908224
not_ht	486800980055293952
ps	486800982047612929
he	486801132463738880
de	486801189234032641
und	486801253255503872
fr	486801528117030912
zh-CN	486801665744330752
ro	486801667388497920
ur	486802024957108224
my	486802330944155648
ps	486802673908596736
und	486802705361272832
ro	486802819937079296
en	486802931442671616
ka	486802935179776000
am	486803198212964352
my	486803247001513984
my	486803665504960513
ckb	486803710287167488
ur	486803738955243520
ar	486803781640663040
und	486804341274443776
fa	486804511311540225
hy	486804695055622144
tr	486804755134836737
ko	486804911749726208
ar	486804924207218689
ja	486805177081405440
pl	486805282312699905
el	486806008472158208
ru	486806135450923008
am	486806547813912576
kn	486806862872850434
km	486807122056081410
pl	486807155040063488
de	486807168856113152
und	486807298325495808
hr	486807398829801472
ja	486807445700743169
en	486808151636066304
ko	486808392510365697
ps	486808805951672320
und	486808850478018560
be	486809525513490432
ur	486809649384275968
el	486809711056936960
hy	486809985754472449
hy	486810096073469952
und	486810167963832320
ka	486810259458371584
ur	486811582219833344
und	486811692115165184
fr	486811774914535425
gu	486811907727572992
ru	486812003131211776
sd	486812052246519809
en	486812443113320448
ml	486812539980771329
und	486812671866441728
mr	486812772173225984
ar	486812835360808960
no	486812838632366080
und	486813237145382912
ka	486813505354739712
el	486813552158990336
und	486813744178032640
am	486813833982672896
ja	486813931051048962
fa	486813953390284800
km	486814482409070592
my	486814535471202305
ml	486814593226788864
und	486814600814272512
not_ps	486814647731752960
ka	486814804032913409
ka	486814818632871937
lo	486815211832500224
und	486815329301983233
hi	486815422352601090
th	486815670336638977
und	486815806198915072
eu	486815841954955265
hi	486815850612420608
am	486815924700213248
kn	486816484400705536
lo	486816685782204416
id	486816771060428800
und	486817357755469824
nl	486817469009768448
sr	486817529760079872
fr	486817542011645952
hi-Latn	486817542183190528
kn	486817735909711872
ko	486818086914232320
ka	486818095919808512
en	486818219877867520
ml	486818269148348416
cs	486818359162732544
not_sr	486818391827554305
kn	486818592915070976
en	486819342986653696
ru	486819355976806400
hr	486819587116523520
ne	486819601565511682
te	486819637967851520
hy	486819648445222912
und	486819784613695488
tr	486819859444269056
bn	486820041522835456
ro	486820354195992576
hi	486820527063855104
te	486820632118583296
und	486820926156046336
en	486821067496124416
ja	486821120037756928
ne	486821138962448384
not_pl	486821242842787840
hi	486821343082471424
nl	486821445415473154
am	486821522192232449
ru	486821608493813760
da	486821664668516352
si	486821722532757504
lo	486821791558410241
ne	486821974120079360
vi	486822126490365954
de	486822329905729536
not_ht	486822600623263745
ko	486822601423990784
hi	486822754050510849
pa	486823223791583232
ko	486823237796364288
da	486823286622683136
hy	486823331933716480
kn	486823623043186688
pl	486823644048662529
nl	486823753016287232
tl	486823837225332736
cs	486823942124879872
sr	486823944285339648
es	486823968192884736
und	486824240029515776
bn	486824504237518849
my	486824519014031361
zh-TW	486824855526842368
gu	486824908341510144
si	486825016643039232
fr	486825197178462208
my	486825409343131648
not_ht	486825591073931264
eu	486825594349301761
und	486825648284262401
lv	486825763422101504
en	486826069819797504
ml	486826260430352384
el	486826413811859456
ko	486826687342981120
my	486826914930102272
not_sr	486827160238575616
en	486827185534029825
cs	486827253104672768
zh-CN	486827277078904833
lv	486827380473081856
tl	486827476065058816
ru	486827558231871488
no	486827588611235840
ta	486827672819875840
zh-CN	486827713517203456
zh-TW	486828031780990978
hy	486828036361572352
not_ca	486828056662011904
zh-CN	486828183673925634
te	486828286283370498
ne	486828371427352577
de	486828655365341184
vi	486828682095243264
ckb	486828903076728832
km	486829202323169280
my	486829302084669441
fa	486829334452535296
tl	486829502090080256
ka	486830041599188992
ko	486830273628086272
ka	486830345396826112
ps	486830579305156609
zh-CN	486830613643534336
ne	486830650750930944
ta	486830685701693440
ru	486830754094010368
ckb	486830801787846657
ml	486830934046814209
my	486831087747088384
und	486831746164350978
mr	486832039635996672
tr	486832045839355904
ja	486832208791863296
en	486832298881339393
ru	486832647269011456
hi	486832783877476352
en	486832808329895936
und	486832915926364160
mr	486832916555509761
my	486833020348162048
ur	486833134697066496
ur	486833228104630272
tl	486833236408930304
zh-CN	486833587723845633
und	486833675498442752
not_sr	486834037798219777
pa	486834055862702080
ko	486834134644322304
pa	486834336797167616
ko	486834728310284288
und	486834730395238401
en	486835148693184512
ur	486835209329836034
not_sr	486835377106190336
ur	486835551148834816
de	486835627460427776
ne	486835943396360192
fi	486836227707240448
bn	486836282170294273
si	486836620486651904
und	486836675344347136
it	486836683909111810
lv	486836887232208896
nl	486837119072346112
he	486837666223108096
und	486837694602153984
te	486837695952351232
und	486837698372460544
ja	486837749626855424
hi	486837789799886848
und	486837818648322049
tl	486838080330928128
und	486838176774770688
ne	486838231380410368
vi	486838637678854144
zh-TW	486838665587335168
zh-TW	486838733401243648
und	486838936837181440
th	486839580084019200
ckb	486839686287998977
de	486839785743745024
und	486839986793500673
und	486840186220081152
hi-Latn	486840281577160704
hi	486840516902805505
ko	486840571311292416
ta	486840973813878784
th	486840978376892417
hi-Latn	486841241985110016
und	486841261559541762
th	486841548101795840
lo	486841910858743808
pt	486842360626954240
und	486842390578098177
und	486842602147549184
sv	486842697895133184
es	486842802371047424
ja	486842810943803392
bg	486842912916115456
hy	486843142621392896
und	486843240252186624
ne	486843256500535297
hy	486843544858947584
ta	486843808227655680
ml	486844002121961473
und	486844095584038912
fr	486844255831617536
fr	486844319350161409
und	486844439139082242
sr	486844464158507008
und	486844467639365632
ta	486844534501171200
hi	486844732132192256
mr	486844767892819969
ps	486844822935048192
not_hu	486844865763106817
am	486844903729553409
ur	486845261533020160
sd	486845351958040576
mr	486845493759467521
tl	486845558879838208
lo	486845884051640320
is	486846099118764032
am	486846200310534144
si	486846446621036545
zh-TW	486846555932995584
und	486846818743902208
bn	486846969735045120
am	486847210509074433
zh-TW	486847290515005440
not_sr	486847339542638592
zh-TW	486847419431124992
ar	486847472199688193
ka	486847587782123521
my	486847967014707200
pt	486848036752986112
id	486848314722103296
lo	486848322032787456
zh-TW	486848345407647744
sd	486848381361213440
el	486848563129749504
und	486848640883769345
ko	486848658445328384
lo	486848881783627777
ur	486849186860507136
und	486849298911338497
de	486849429451051008
lv	486849908121829377
te	486850331318706176
und	486850992525553664
zh-CN	486851069507407872
ru	486851218828824577
ar	486851529836875777
gu	486852038131593218
si	486852370169462784
th	486852828636278784
not_id	486852832755077120
mr	486853663617716224
ckb	486853902210703360
pt	486853922561490944
ckb	486853950226710528
hy	486854576952180736
hi-Latn	486854585831534594
ar	486854639921295362
km	486854646556676096
my	486855240562798594
ka	486855654921883649
ckb	486855716956024832
bn	486855839203225600
ja	486856287590694912
am	486856329961938946
my	486856484299751424
no	486857071770738688
pl	486857110811324416
ja	486857127982428161
ru	486857298552573952
es	486857369373003776
fr	486857636504403968
pa	486857808638640128
not_ro	486858018710372352
und	486858275703783424
ms	486858373199962112
tr	486858432780447744
ka	486858465533759489
cs	486858475176484865
gu	486858508948606976
vi	486858602657746945
th	486858604633284610
gu	486858755561107456
el	486859025477160961
ur	486859095992188928
mr	486859106717040641
und	486859673023172608
hy	486859697258242049
lv	486859767877730304
und	486859794050203648
ps	486859811678851072
hi-Latn	486859817651548160
pa	486859959796109312
ja	486860278735200256
sr	486860775525732352
gu	486860853589712896
uk	486861163293319168
und	486861204283875329
en	486861266598645761
my	486861355220078593
bg	486861381212598272
my	486861398073679872
th	486861448463663104
ur	486861491270717442
gu	486861667591278592
km	486861847237496832
pl	486862041613733888
vi	486862238389923840
de	486862311630856192
el	486862515700129794
ps	486862828935348224
not_ht	486862868604669953
und	486862963555725312
el	486862970236833793
vi	486863081960898561
hy	486863086918197252
ta	486863156338102272
ps	486863285707624448
pt	486863469401341952
vi	486863584648249344
it	486863872511709184
ne	486863917562359808
pt	486863989000138752
fa	486864599770071040
ml	486864793471438849
kn	486864859020005376
not_fi	486864938368262145
bs	486865008882900992
gu	486865253632716800
sr	486865447066009600
pa	486865581719568385
ja	486865684895248388
ml	486865824913690624
th	486865847395160066
tr	486866120335691776
und	486866135170551808
ckb	486866268943708161
no	486866383708626944
es	486866596733140992
tr	486866678610145280
en	486866713749630976
und	486867040414601216
ml	486867121436389377
es	486867295634227200
ar	486867340483891200
ta	486867419403538432
ja	486867444892323840
pt	486867590607020033
und	486867952642166785
ta	486868051451588609
lo	486868094652932097
ps	486868318247460865
und	486868382625443841
ta	486868407027912704
not_eu	486868605687300098
kn	486868669817815040
ka	486868774113779712
tl	486868911791423489
hi-Latn	486868958474035201
hu	486869014908772353
not_lt	486869071669886976
km	486869283448705024
si	486869383751688192
ru	486869687733854208
si	486869815991496704
fa	486869848534683648
bn	486869910212345856
sr	486869967493955584
ja	486869996367126528
zh-TW	486870063228928000
not_sr	486870140802576384
und	486870336034451456
und	486870687735230465
tr	486870807109722112
es	486870843285188610
und	486871161469296640
pl	486871202691293184
de	486871319137751040
el	486871320924553216
und	486871340020805632
bn	486871361596317696
fi	486871363630952448
pl	486871380483665921
not_lt	486871840061915137
my	486872015849000960
und	486872048065470464
und	486872416850038785
und	486873201431945216
und	486873277475094528
si	486874128830312448
vi	486874212850995200
te	486874213458792448
bn	486874367893471232
und	486874541805674496
si	486874827693645824
zh-CN	486874831451738113
en	486874848388722688
id	486874942080692224
ro	486874948519333888
he	486874974968217602
not_ro	486875055020703746
id	486875288651837440
si	486875397670203392
und	486875638998261760
hu	486875723794104321
en	486875728290783232
th	486875822809042945
und	486875830287474688
zh-TW	486875849283883008
ko	486875853955952640
zh-TW	486875942019543040
zh-TW	486876222945628160
ru	486876911973318656
ka	486876920165191681
tr	486877289255555072
zh-CN	486877347425959936
th	486877407932977155
und	486877520269438976
sr	486877775220195328
und	486877950399488000
bs	486878018926039040
pa	486878246060179456
ur	486878502499913728
de	486878686051045377
lo	486878971519188997
ar	486879243272323074
pl	486879325913096192
ml	486879424210407424
lo	486879424965398528
el	486879482767085568
gu	486879724552343552
ml	486879933449637888
gu	486879966861467649
ar	486879974662877184
lv	486880301457891328
not_ht	486880314032025600
not_it	486880397268361216
km	486880502926696449
da	486880970407424000
pl	486881013512290304
el	486881070085046272
tr	486881301396742145
en	486881404874014720
ta	486881491834503168
ro	486881661452156929
fr	486881738682298368
id	486881961151963137
und	486882062008598528
und	486882094443155456
en	486882111023222784
th	486882154370965504
el	486882157302804481
bn	486882274751676417
sr	486882300937125889
tl	486882437453328385
ru	486882609893363712
sv	486882624347340801
en	486883064480428032
ckb	486883083782991872
ckb	486883132466294784
kn	486883657173319680
not_nl	486883678690492418
en	486883713335037952
ja	486883768284618752
fa	486883784751861760
und	486883812756840448
ja	486884015182327808
lo	486884055175012352
en	486884200763891713
not_und	486884306217091072
und	486884383031177216
pa	486884447586119680
pl	486884466275934208
th	486884612207964163
pa	486884769439817728
sv	486885058880368640
tl	486885073002561536
pl	486885220902117377
pa	486885396878729216
und	486885430416404480
pt	486885451127857152
zh-TW	486885494207557632
km	486885561572282368
pt	486885655247847424
nl	486885705696952320
en	486885712437202944
bs	486885829802221568
km	486885911062249474
und	486886065442013184
sk	486886204861079553
bn	486886489037357056
bs	486886563369189377
tl	486886839190839296
pl	486886899597205504
und	486886980475969536
es	486887062763622401
lo	486887092870324224
th	486887150785286145
ar	486887210637987841
ne	486887336509063168
kn	486887455404994560
ps	486887472765632512
en	486887491367366656
und	486887515199393792
he	486887565878784000
hy	486887626629464064
und	486887670572806144
ar	486887811815989248
und	486887824915169280
gu	486887846486482944
el	486887911166836736
th	486887919722848256
en	486888036517822464
ne	486888037461139458
pa	486888184258002945
lo	486888316076187649
und	486888442203488256
bs	486888509114834944
sv	486888776686645249
th	486888861826441216
not_fi	486888909289177088
sr	486889226899062784
und	486889250022244352
en	486889264597061632
th	486889505568202753
ko	486889539055542274
hy	486889678269079553
ml	486889716177203200
mr	486889826398896128
lo	486890004119945216
pa	486890151663001600
ar	486890215064096768
pa	486890325932535811
sr	486890687716401152
ps	486890787683442688
th	486890824945262592
el	486890892079665152
hi	486891066915061760
und	486891074267258880
nl	486891095541161984
en	486891539247820800
und	486891586891309056
zh-CN	486891612123848704
pa	486891638573502464
he	486891755308978176
und	486891996162686976
und	486892392419569664
uk	486892553565143041
ml	486892873506648065
hi	486892891608846337
nl	486893076355751938
tl	486893094248280064
sd	486893194303799296
ml	486893265182928897
ru	486893271420264448
am	486893294798917632
und	486893816394563586
mr	486894085995651074
sd	486894249540349952
und	486894493636231168
ps	486894612754485248
fa	486894628822458368
pa	486894825183014914
not_sl	486895071837450240
und	486895104674639873
und	486895203115347968
ar	486895255351230464
si	486895393637015552
vi	486895426973749248
he	486895651637055488
id	486895737016315904
und	486895747766288384
und	486896177841840129
eu	486896407207374848
pt	486896517052391424
te	486896556420120578
not_ca	486896741615431680
en	486896789564301313
hi	486896907109666817
und	486896924394409988
si	486896927787995136
not_sl	486896934003941377
am	486896934464921600
ps	486896986101391360
es	486897237298262017
sr-Latn	486897388607381504
ml	486897517561262081
ml	486897567599316992
pt	486897604912218112
not_sl	486897901319499776
not_fr	486898024023875584
und	486898073121992704
id	486898168232042497
fr	486898720341262336
en	486898971022229504
fa	486899179424600064
lv	486899275117625345
id	486899361708638208
sd	486899673219612672
ru	486899873187651585
sv	486900013604143104
ko	486900078368411648
en	486900099621326848
ckb	486900423601569792
lo	486900523506081792
zh-CN	486900553356570625
mr	486900659938398208
pa	486900800736600064
sr	486901023274205184
und	486901263117074432
en	486901367127040000
not_eu	486901677870428160
te	486901851883720704
my	486901883093544960
not_eu	486901960017068032
vi	486901963796131840
tr	486902035543900160
ckb	486902130209337344
ckb	486902194017271808
el	486902198555516928
ne	486902311214514176
sv	486902397588242432
und	486902666120167424
ps	486902868499120128
pt	486902996597764096
en	486903305939857408
de	486903363788103680
en	486903395962212352
kn	486903736540082176
kn	486903824477454337
te	486903960310005760
ml	486903994871054336
id	486904172881530880
ru	486904231837040641
und	486904279450804224
ka	486904285482188800
ru	486904294416072704
ko	486904332831322112
he	486904380743233536
und	486904617503318016
el	486904623169433601
hi	486905139240787968
mr	486905232509894658
en	486905282229202944
lo	486905501288906753
und	486905637293785088
ckb	486905707409596417
en	486905844219772928
und	486906024654151681
uk	486906107076820994
sd	486906235556741121
und	486906406923022336
und	486906412749295616
und	486906434534539264
fa	486906700578840577
el	486906703951052802
sv	486906832771104769
en	486906984952647682
el	486907197389955072
und	486907241086615552
fr	486907426479026176
zh-TW	486907493038055424
zh-CN	486907493394567168
sd	486907519827472384
zh-CN	486907833795895297
my	486907867350306816
sd	486908047218864128
te	486908129536249856
sd	486908165045628928
de	486908325742014464
it	486908563064094720
ko	486908805414801408
he	486909007701884930
he	486909092913758208
sv	486909301664284672
not_fi	486909309792448512
fa	486909383683473409
hr	486909463035531265
sd	486909524985389056
it	486909567348269056
ko	486909662822801408
und	486909927047561216
hi	486910009473646592
ur	486910038486040576
ru	486910100427513856
sd	486910246259269632
gu	486910250650312705
hi-Latn	486910256048771074
th	486910330795094017
it	486910351267889153
hy	486910352584871936
de	486910396843192321
und	486910487222034432
ml	486910592134172672
lo	486910686333657088
mr	486910712430989312
und	486910896187273216
pa	486911059639283712
sr	486911081248337920
und	486911156435828736
zh-TW	486911323973120000
th	486911344474464257
ko	486912247885619200
und	486912449040621568
he	486912498449129472
eu	486912563037614080
es	486912580129406976
not_eu	486912616812384256
mr	486912703718371328
und	486912833888989184
es	486912894526058497
hi-Latn	486913096053583872
ru	486913457329938432
es	486913546966806528
th	486913606672330752
und	486913626666594304
ta	486913656626876417
ne	486913714403430400
und	486913801271640064
vi	486913911346982912
fi	486913933392232448
und	486914288905232384
ar	486914466412392449
pt	486914534826049536
he	486914619257020416
und	486914813025873920
und	486914852544598018
en	486915148511051777
ckb	486915183814516736
my	486915383702458369
not_sr	486915498618408960
pt	486915505731952640
und	486915519862149120
bn	486915848305926144
hu	486916152376176640
und	486916468358270976
kn	486916633651187712
ru	486916723573288960
el	486916779965296640
und	486916793509101569
und	486916813843075072
mr	486916873473105920
ar	486916900757065728
ka	486916927823314944
pl	486917092198088704
und	486917102696022016
pa	486917223488167936
en	486917349183070208
es	486917461497749505
he	486917485971521536
und	486917490350379008
ur	486917780625965056
ms	486917831921897473
ta	486918415550935040
am	486918575333318657
und	486918717000122368
ta	486918793491279872
hy	486918874424545280
kn	486919130973356032
no	486919168894459905
und	486919249336610817
hy	486919289711390720
ur	486919610134831104
fr	486919638903951360
not_am	486919681916567554
es	486919729341145088
ta	486919834915966977
und	486920210449174529
und	486920268506349568
it	486920371602350080
lo	486920437083828225
uk	486921054770585600
und	486921229610524672
not_nl	486921348648669184
my	486921498595057668
pl	486921604094754816
kn	486921619471085569
ko	486921925285801984
en	486921940121440256
es	486922158392627200
en	486922651793780736
und	486922672698585088
ja	486922859483127808
hu	486922868710981632
hy	486923263960809475
zh-TW	486923354855591936
el	486923580622770176
ko	486924294488748032
pt	486924551453151232
ru	486924734865895424
mr	486924794655686656
nl	486924887404343297
nl	486925009290801153
lo	486925076176977922
not_ht	486926034265055232
hy	486926039512137728
sd	486926053630164993
ml	486926112908271616
hi	486926152380862465
en	486926155975389184
sd	486926250703736832
si	486926264352006144
und	486926554350370816
si	486926731476213760
bn	486926754993283072
el	486926845640970240
und	486926930965303297
und	486927114847784960
de	486927162294165504
te	486927321606025216
und	486927477332140032
gu	486927498530131968
hi-Latn	486927843700404226
sr	486927866563940352
ta	486927907303219200
lo	486927942283296768
nl	486927989129879552
not_fi	486928029839806464
lv	486928101583368193
hy	486928138061234178
sr	486928351408713729
hi-Latn	486928797497712640
el	486928926053117952
hy	486928966637600768
am	486928992302555136
am	486929014376779776
ps	486929065568632832
pa	486929638711521280
und	486929671259320321
ru	486929966030811136
und	486930433473409025
und	486930553137266688
el	486930643033399297
tr	486931027789873152
sk	486931145826009089
ka	486931300608012288
und	486931925823541248
ko	486932049018638336
es	486932177536712704
de	486932180116189184
und	486932263612211200
ru	486932326199218176
und	486932663560044544
pt	486932686117027841
ar	486932716286267392
gu	486932801888206849
fr	486932852421185536
he	486932857449750531
de	486932973707882498
ne	486933253408829440
not_ht	486933280496025601
sv	486933437719539712
si	486933532397535232
und	486934064025595904
en	486934283853234178
he	486934707687260160
es	486934713555099648
el	486934804223361024
bn	486934874428047361
zh-TW	486935050953322496
en	486935366306639872
mr	486935405326249985
und	486935760374095872
lo	486935908420026369
pa	486935940674228224
my	486936019749834753
lo	486936109515956224
ckb	486936403876392960
tr	486936604125442048
he	486936847918972928
und	486936862313828353
es	486936931344084992
de	486937075871391744
de	486937095819522048
sk	486937589622915072
pa	486937698230226944
ru	486938023456940033
und	486938252398456833
he	486938358354935808
hi	486938413254209536
id	486938594729148416
und	486938680792068096
ta	486938941975568386
es	486938986360094720
ckb	486939047986618368
am	486939555002462208
ka	486940208944787456
en	486940272644083712
hr	486940309079982080
und	486941059747176449
en	486941083394650114
bn	486941358415179778
ar	486941422856445953
hi-Latn	486941603194347520
und	486941633644990464
und	486941655371886592
und	486941863900106753
und	486941923035197440
ru	486941984431828992
und	486941994002808832
und	486942169224081408
und	486942376888639488
mr	486942425714135040
ps	486942448405725184
es	486942476918591488
ur	486942566340759552
ckb	486942580395896832
und	486942643796996097
ru	486942677523763200
bs	486942740610310145
ru	486943060505288704
ps	486943351157960704
gu	486943694650474496
und	486943855984390144
en	486943870110818305
ur	486944002919661568
en	486944179906281474
en	486944315944751104
und	486944432743137280
ar	486944735773622272
ar	486944813036863488
und	486944911506165760
en	486944989621288961
es	486945174069993472
und	486945238968446976
pa	486945544494145537
ur	486945838724177920
en	486946251020058624
ps	486946492737802240
ur	486946840194322433
en	486946895533576193
not_da	486946962701570049
lo	486947462486032385
ro	486947546418249728
hi	486947609337409536
th	486947636843278336
fr	486947745501310976
fa	486947792662036480
und	486947918222753792
my	486947939747508225
sr	486947989190348800
und	486948274553618432
he	486948290215161856
he	486948409962934274
es	486948945252585472
ka	486948969768292353
en	486949551639891968
ru	486949634108305408
und	486949696498585600
hy	486949819508719616
no	486949930456858625
ta	486950045929848832
ne	486950074329878529
ka	486950293666816001
es	486950395504504832
uk	486950465327075328
und	486951028525244416
lo	486951211736653824
he	486951249128878080
lv	486951323037077505
de	486951339134820352
en	486951545901428737
ar	486952090493677568
und	486952222962376705
sr	486952623309090816
gu	486952655915208706
tr	486952696877170688
fr	486952807493550080
tr	486952847532367874
de	486952905938059264
not_lt	486953135538057216
not_sl	486953508604637184
ru	486953543803621377
en	486953969248649218
fi	486954024831569920
fr	486954153345052672
en	486954495155249152
und	486954642220515328
ka	486954760256630784
und	486954996269711360
cs	486955180328755200
sv	486955326067838976
und	486955332829069312
it	486955423262457857
el	486955451939307520
und	486955462550499328
ar	486955543349968897
my	486955566393090048
sd	486955791996301313
en	486955870384050176
ka	486956072285270016
ur	486956164463468544
bn	486956170070867968
ca	486956219035553793
und	486956307854155776
pt	486956341517639680
my	486956381191168000
es	486956516965380096
tr	486956581360136193
en	486956803750920193
pl	486956917835960320
und	486956932607922176
und	486957023792463873
und	486957464014057472
fa	486957531500380160
te	486957626778210304
en	486957639016796160
ru	486957769623228416
nl	486958102731038720
und	486958144673705986
nl	486958742731120640
is	486958955676319744
am	486959417422671873
ja	486959421101076480
pl	486959772412149762
pt	486960487243194368
en	486960530591326208
es	486960532075716608
ur	486960586404548608
und	486960594793553920
bn	486960635998007296
und	486960982493655040
und	486961159258775552
und	486961245854371840
ckb	486961586532536320
ckb	486961620644798464
no	486961633915580416
fa	486961653351981057
not_fi	486961920734294016
bn	486962000715841536
und	486962000920989697
ur	486962083679207424
ckb	486962259118530560
ne	486962396897214465
und	486962465784471552
ka	486962527083823104
fr	486962740687540224
vi	486962749659176960
en	486962791425650688
not_ckb	486962799831416833
mr	486962995608952832
fr	486963083416727552
cs	486963157852647424
fa	486963742106611712
ckb	486963946470248448
de	486964549174980608
ar	486965021340352512
es	486965057843372032
ne	486965363947884544
und	486965852630417408
pt	486965853578334208
tr	486965910427930624
sv	486966041369927681
nl	486966089067147264
ca	486966137830506496
not_eu	486966480391921664
und	486966481805406208
und	486966690484219905
no	486966719261732864
es	486966912924934145
en	486966978817830912
ja	486967002846597120
sv	486967637453590528
sv	486967761739202561
es	486967794492133376
en	486967815262728192
sd	486967964655038464
hy	486968103507877888
und	486968142057734144
pt	486968217966247936
si	486968234634395648
da	486968372161040385
pl	486968661895573504
und	486968773564694528
fr	486968890447364097
bn	486968893508812801
not_sr	486969031275323392
und	486969071611944960
ka	486969130302439424
und	486969199043301376
mr	486969291871625216
it	486969400160157696
sv	486969625499148288
tr	486969660769054720
und	486969686676865024
el	486969717320843264
en	486969741131522048
hr	486969742251798529
hr	486970052949082112
el	486970349322399744
sv	486970531393314816
ru	486970575471280129
sr	486970680832188416
und	486970741489795073
am	486970838840000512
my	486971048664268800
nl	486971225223487488
und	486971376075407360
ml	486971452504018944
hr	486971454953897986
fi	486971574839681024
sr	486971574856073216
my	486971576215023616
he	486971709870706688
fr	486972106303758336
und	486972140692832256
not_am	486972248239001600
uk	486972384533303296
tr	486972578079453184
und	486972707549229056
fi	486972993013579777
pl	486973037578039296
es	486973178313719808
ru	486973181509767169
si	486973257128476672
he	486973517859008514
fa	486973672348196864
es	486973689725222913
und	486974060333891584
und	486974358061993984
lv	486974379973042176
he	486974456678465536
bs	486974687441080320
el	486974805350944768
hu	486974957994655745
und	486975077163212800
sr	486975554164621312
ar	486975932238794752
ka	486975984563142657
nl	486976027793432576
not_am	486976288893050880
el	486976382808113153
ka	486976455973552128
nl	486976459991703552
pl	486976485555990528
it	486976886300749824
lv	486977239943503872
hi-Latn	486977264727633920
und	486977299569336321
fi	486977403315838976
sr	486977461188440064
am	486977486522441729
th	486977517467598848
es	486977607528095744
ps	486977773433782272
lv	486977848658640897
en	486978009891872770
ne	486978186358435841
und	486978299831533568
ar	486978544405188608
nl	486978553444306944
mr	486978583144202240
pt	486978634612477953
pl	486978687590744064
nl	486978721203888129
ro	486978784482963456
hr	486978785754222592
not_eu	486978920487452672
ar	486979277456703488
hy	486979518499155968
uk	486979541098070017
si	486979611553566720
fa	486979660237246466
es	486979672291684352
und	486979864214663168
sv	486979946380660736
ne	486980092094980096
nl	486980128120266752
en	486980383360450560
und	486980426196873216
fr	486980481691713536
fr	486981234741239808
sd	486981630565707776
ca	486981633191727104
und	486981851761098752
pl	486981902243729408
not_sr	486981991234273280
ckb	486982003590311937
fa	486982163787550720
my	486982206636580865
und	486982233388224512
not_fi	486982574448070657
hr	486982728521633793
not_fi	486982768694689792
und	486983124648075264
und	486983152242819073
ru	486983268848652288
ja	486983295427571712
es	486983350083543040
en	486983477288382466
lv	486984043976994816
und	486984319819612160
ml	486984534475677696
ru	486984697306972160
und	486985014786396160
und	486985079278043136
he	486985460548243456
und	486985491850747904
ur	486985942356357122
not_eu	486985994290204672
lv	486986128189558784
fi	486986389301755904
kn	486986601441284097
hu	486987026647240704
sv	486987051108401152
es	486987083794628608
es	486987118510882816
ca	486987200026783746
es	486987518215086080
en	486987680907931650
nl	486987791285637120
ta	486988124976082944
kn	486988173479002112
und	486988292743634944
nl	486988357449560064
es	486988396305596416
it	486988681341722625
bn	486988737428344832
hi-Latn	486988831497797632
de	486989101074087937
de	486989485016875010
es	486989522249322498
en	486989847119527936
he	486990237818556416
und	486990649309556736
und	486990702174142464
nl	486990755467370496
tr	486991153930452992
vi	486991537750802432
fa	486991605350428672
hi	486991612929904640
und	486991619657596930
not_fi	486991934108729344
und	486992083153330176
ko	486992293644099587
el	486992305275297792
hi-Latn	486992525665001473
ar	486992534061596673
it	486992578966220800
si	486992995947122689
und	486993004243484673
sv	486993271810719744
de	486993316014473216
de	486993513297752064
el	486993536198262784
und	486993604028928000
not_fi	486993994661236737
not_sr	486994106350977024
el	486994158767575040
am	486994276018950144
und	486994291341135872
ru	486994791368912897
und	486994917789794304
nl	486994969870483456
pl	486995172631535616
te	486995355511558144
tr	486995366131564544
bn	486995554099277825
hi	486995714237800449
ko	486995764388708352
ka	486995836057174016
not_et	486995849042726912
not_ro	486996036507148288
fa	486996151468834816
hr	486996230690848768
und	486996236495769601
el	486996427009454080
ne	486996536623398912
it	486996801451741184
vi	486997120747335680
id	486997255711236096
de	486997504429686785
bn	486997520548376576
fr	486997673527218176
not_fi	486997801847775232
es	486997858554744832
it	486998057180209152
es	486998277930622976
ckb	486998339431710721
ar	486998392568967168
und	486998546584186880
vi	486998874444156929
eu	486998968748892160
und	486999031722160128
en	486999138832490496
fr	486999148898828288
und	486999255928680448
he	486999293564170240
id	486999358441656323
pt	486999459067596801
kn	486999554756050944
ur	486999991773564928
und	487000164230758400
ja	487000303724548096
und	487000543005401088
ar	487000544721264641
de	487000781871398912
en	487000976310550528
it	487001366590939136
fr	487001476347490304
hu	487001507913420800
ru	487001540108881920
bn	487001565052403713
not_fi	487001614889148416
es	487001653842030593
es	487001698469412864
es	487001964845096962
vi	487001974798577665
und	487002107544104961
ja	487002146412306432
sr	487002157615284224
und	487002323219415040
he	487002349995454465
it	487002372141744128
not_eu	487002484054196225
es	487002514207023104
und	487002715617521664
und	487002822278279169
es	487002827550892033
not_eu	487002864355905538
und	487002911814455297
hi	487002977685610496
pt	487003095227199488
und	487003107512307712
es	487003190748282880
und	487003243550363648
es	487003373053689856
und	487003402509893632
ur	487003410785263616
not_fi	487003472341237761
und	487003520336658432
not_ht	487003567748689920
und	487003652645597187
not_eu	487003657972752384
ru	487003689362530304
es	487003690466041856
und	487003874172354560
en	487004013658144768
not_eu	487004028191387649
he	487004073963450369
ru	487004125331476480
es	487004126610739200
und	487004142049955840
tr	487004173729546241
not_et	487004178339069952
